question_id,source_id,exam,state,year,stage,paper,question_number,question_text,marks,marks_basis,paper_scope,subject,topic,subtopic,difficulty,difficulty_basis,static_current,static_current_basis,national_state_scope,national_state_basis,repeated_concept,repeated_concept_count,repeated_concept_group,matched_keyword,classification_method,classification_confidence,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags
q_8fbe995988ce9838,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,96,"dh _mÌm Omo KyU©Z àdY©H$ H$mo ~‹S>o epŠV ñVam| _| bmJy ~ZmVr h¡/h¢ (A) AZwHy$b pñWa AdñWm pñW{V`m± (B) AZwHy$b j{UH$ pñW{V`m± (C) CÀM epŠV bm^ (D) CÀM epŠV bm^ Am¡a AZwHy$b j{UH$ pñW{V`m± 97. 500 MVA, 50 Hz 3-\o$O Q>~m} OZaoQ>oS> 500 MVA, 50 Hz 3-500 MVA, 50 Hz 3- 22 kV na {~Obr n¡Xm H$aVm h¡ & OZaoQ>a Y-H$ZoŠQ>oS> h¡ Am¡a Y-Y- BgH$m Ý`yQ´>b gm°{bS>br J«mC§S>oS> h¡ & BgHo$ grŠd|g [aEŠQ>Ýg X1 2 0 h¢ & `h aoQ>oS> dmoëQ>oO na H$m_ H$a ahm h¡ Am¡a {gñQ>_ Ho$ ~mH$s {hñgmo§ go {S>ñH$ZoŠQ> h¡ & OZaoQ>a Q>{_©Zb na qgJb bmBZ Qy> J«mC§S> \$m°ëQ> Ho$ {bE g~-Q´>m§{OE§Q> bmBZ H$a§Q> H$m n[a_mU pu _| hmoJm (A) 8.553 (B) 3.333 (C) 6.667 (D) 2.851 98. 400 V, 15 kW, 4-Y«wd, 50 Hz Y-H$ZoŠQ>oS> 50 Hz Y-50 Hz Y- B§S>ŠeZ _moQ>a H$s \w$b bmoS> pñbn 4% h¡ & \w$b bmoS> na _erZ H$m AmCQ>nwQ> Q>m°H©$ h¡ (A) 624.73 Nm (B) 95.50 Nm (C) 99.47 Nm (D) 1.66 Nm",,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,why,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.307,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_01cc0784608316e1,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,99,namd¡ÚwV VmnZ Ûmam CËnm{XV D$î_m H$s Xa _| d¥{Õ hmoVm h¡ (A) Amd¥{Îm _| H$_r Am¡a dmoëQ>oO Amny{V© _| d¥{Õ (B) Amd¥{Îm _| d¥{Õ Am¡a dmoëQ>oO Amny{V© _| H$_r (C) Amd¥{Îm _| H$_r Am¡a dmoëQ>oO Amny{V©© (D) Amd¥{Îm Am¡a dmoëQ>oO Amny{V© _| d¥{Õ,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.285,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_0cb477b5cb7158b4,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,100,"gmYmaU S>r.gr. _erZ| EånbrS>mBZ Ho$ ê$n _| AZwHy$b Zht h¢, Š`m|{H$ Zht (A) CÀM pñWa AdñWm Ìw{Q> (B) H$_ pñWaVm (C) Iam~ bm^ (D) gwñV j{UH$ à{V{H«$`m 02/GO/CC/M-2025 – 12/I -38- OR SECTION – II (Part – C)",,unavailable,optional_or_specialized,Current Affairs,National Current Affairs,"Recent schemes, reports, awards, appointments, events",medium,why,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,277,current affairs::national current affairs::2025,2025,transparent_keyword_rules,0.588,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_fc1edd85b3b4e6b2,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,101,Two dissimilar antennas having their maximum directivities equal (A) Must have their effective aperture areas also equal (B) Cannot have their beam widths equal because they are dissimilar antennas (C) May not necessarily have their maximum power gains equal (D) Must have their beam widths also equal,,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_968d3ee39474ef6b,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,102,Any device with negative impedance as its characteristic property can be called (A) Energy source (B) Oscillator (C) Energy sink (D) None of the above,,unavailable,optional_or_specialized,History,Art and Culture,"Architecture, literature, painting, music, dance, heritage",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,13,history::art and culture::dance,dance,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_20841077485d46c5,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,103,"m t t t( ) sin ,2 2 s t t( ) cos200 and n t t t( ) sin199 . The output y(t) will be (A) sin sin . cos .2 0 5 0 75t t t t t (B) sin sin cos2 3t t t t t (C) sin sin . cos .2 2 0 5 1 5t t t t t sin2t t",,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.285,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_19e722a51a06bd36,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,104,The principle of operation of a Gunn diode is based on (A) Carrier recombination (B) Negative resistance (C) Tunnelling effect (D) Avalanche breakdown,,unavailable,optional_or_specialized,Science and Technology,General Science,"Physics, chemistry, biology basics",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,15,science and technology::general science::base,base,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_8c75f435e6fb3e55,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,105,A zero mean white Gaussian noise is of bandwidth 10 KHz. The output is then uniformly sampled with sampling period ts would be (A) Orthogonal (B) Statistically independent (C) Uncorrelated (D) Correlated,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.263,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_3e26c5feb036e990,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,106,When both input and output of an the transducer power gain is (A) S11 2 (B) S22 2 (C) S12 2 (D) S21 2 02/GO/CC/M-2025 – 12/I -39- [ P.T.O. AWdm IÊS> – II (IÊS> ^mJ> – C),,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",easy,when,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.573,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_7e00dce743de9ea4,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,101,"Xmo Ag_mZ EoÝQ>oZm {OZH$s A{YH$V_ {XemE± g_mZ h¢ (A) CZHo$ à^mdr EnM©a joÌ ^r g_mZ hmoZo Mm{hE (B) CZH$s ~r_ Mm¡‹S>mB© g_mZ Zht hmo gH$Vr Š`m|{H$ do Ag_mZ EoÝQ>oZm h¢ (C) µOê$ar Zht {H$ CZH$s A{YH$V_ epŠV bm^ g_mZ hmo (D) CZH$s ~r_ Mm¡‹S>mB© ^r g_mZ hmoZr Mm{hE 102. {H$gr ^r CnH$aU _| F$UmË_H$ à{V~mYm H$m A{^bj{UH$ JwU hmo gH$Vm h¡ (A) D$Om© g«moV (B) Am°{gboQ>a (C) D$Om© qgH$ (D) CnamoŠV _| go H$moB© Zht 103. {MÌ _| m t t t( ) sin ,2 2 s t t( ) cos200 Am¡a n t t t( ) sin199 & AmCQ>nwQ> y(t) hmoJm (A) sin sin . cos .2 0 5 0 75t t t t t (B) sin sin cos2 3t t t t t (C) sin sin . cos .2 2 0 5 1 5t t t t t sin2t t",,unavailable,optional_or_specialized,Unclassified,Unclassified,,hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.293,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_7573babf2b8cd074,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,104,JZ S>m`moS> Ho$ g§MmbZ H$m {gÕm§V {ZåZ na AmYm[aV h¡ (A) dmhH$ nwZgª`moOZ (B) F$UmË_H$ à{VamoY (C) gwa§J à^md (D) Adbm§M {dI§S>Z,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.263,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_3a7fa62e9e48202b,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,105,eyÝ` _mÜ` ídoV Jm°{g`Z emoa H$mo 10 KHz ~¢S>{dS²>W Ho$ EH$ AmXe© bmo nmg {µ\$ëQ>a Ho$ _mÜ`_ go nm[aV {H$`m OmVm h¡ & {\$a AmCQ>nwQ> H$mo Z_yZm Ad{Y Ho$ gmW g_mZ ê$n go Z_yZm {b`m OmVm h¡& Bg àH$ma àmßV Z_yZo hm|Jo (A) Am°Wm}JmoZb (B) gm§p»`H$s` ê$n go ñdV§Ì (C) Ag§~Õ (D) ghg§~§{YV,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.285,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_7a981e32f524bdf5,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,106,"O~ {H$gr Eånbr\$m`a Ho$ BZnwQ> Am¡a AmCQ>nwQ> XmoZm| H$mo eyÝ` à{Vq~~ go {_bmZ {H$`m OmVm h¡, Vmo Q´>m§gS>çyga nmda bm^ hmoVm h¡ (A) S11 2 (B) S22 2 (C) S12 2 (D) S21 2 02/GO/CC/M-2025 – 12/I -40-",,unavailable,optional_or_specialized,Current Affairs,National Current Affairs,"Recent schemes, reports, awards, appointments, events",medium,default_estimate,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,277,current affairs::national current affairs::2025,2025,transparent_keyword_rules,0.542,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_64dfaca6d9f2eba4,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,107,Which of the following is a common (A) Wireless communication (B) Signal conditioning in instrumentation systems (C) Radio frequency transmission,,unavailable,optional_or_specialized,Unclassified,Unclassified,,easy,which,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.293,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_abf14ad166940705,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,108,A 4 GHz carrier is DSC-SC modulated by a low pass message signal with maximum frequency of 2 MHz. The resultant signal is to be ideally sampled. The minimum frequency of the sampling impulse train should be (A) 8.004 GHz (B) 8 MHz (C) 8 GHz (D) 4 MHz,,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_5a9137f5eec2de08,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,109,"In air, a lossless transmission line of length is operated at 25 MHz. Its electrical path length is (A) 180 degrees (B) meters (C) /2 radians (D) 0.5 meters",,unavailable,optional_or_specialized,Science and Technology,Technology,"Space, IT, biotechnology, defence technology",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,282,science and technology::technology::ai,ai,transparent_keyword_rules,0.532,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_1dd350972e1585e8,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,110,Magnetron is a (A) L ow power oscillator (C) High power oscillator,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.263,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
q_35957f3953bc4027,src_d57e6ce24c354519,BPSC,Bihar,2024,Mains,Electrical Engineering,111,What type of microwave tube is typically used in radar transmitters ? (B) Klystron (C) TWT (D) Magnetron,,unavailable,optional_or_specialized,Unclassified,Unclassified,,medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,false,0,,,transparent_keyword_rules,0.263,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Electrical Engineering,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Electrical-enigineer.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_d57e6ce24c354519_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-electrical-engineerin.pdf,extracted,pypdf_text_regex,
